Command line: test_speed.py
Total duration: 476.015s
File: <frozen importlib._bootstrap>
File duration: 29.5067s (6.20%)
Line #|      Hits|         Time| Time per hit|      %|Source code
(call)|         1|  0.000725985|  0.000725985|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/numpy_pickle_compat.py:1 <module>
(call)|         1|    0.0609267|    0.0609267|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/numpy_pickle.py:1 <module>
(call)|         1|    0.0711784|    0.0711784|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/_store_backends.py:1 <module>
(call)|         1|     0.166828|     0.166828|  0.04%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/memory.py:5 <module>
(call)|         1|   0.00170207|   0.00170207|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/_multiprocessing_helpers.py:5 <module>
(call)|         1|   0.00614262|   0.00614262|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/_deprecated_my_exceptions.py:5 <module>
(call)|         1|    0.0343833|    0.0343833|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/my_exceptions.py:1 <module>
(call)|         1|   0.00102687|   0.00102687|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/externals/loky/_base.py:13 <module>
(call)|         1|  0.000157118|  0.000157118|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/externals/loky/backend/compat_posix.py:7 <module>
(call)|         1|    0.0246801|    0.0246801|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/externals/loky/backend/compat.py:7 <module>
(call)|         1|      0.05165|      0.05165|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/externals/loky/backend/process.py:9 <module>
(call)|         1|     0.077549|     0.077549|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/externals/loky/backend/context.py:13 <module>
(call)|         1|   0.00164366|   0.00164366|  0.00%|# /opt/anaconda3/lib/python3.7/multiprocessing/synchronize.py:11 <module>
(call)|         1|     0.129252|     0.129252|  0.03%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/externals/loky/backend/__init__.py:1 <module>
(call)|         1|  0.000588655|  0.000588655|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/externals/loky/backend/_posix_reduction.py:9 <module>
(call)|         1|   0.00696588|   0.00696588|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/externals/cloudpickle/cloudpickle.py:42 <module>
(call)|         1|    0.0339978|    0.0339978|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/externals/cloudpickle/__init__.py:1 <module>
(call)|         1|     0.110337|     0.110337|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/externals/loky/backend/reduction.py:11 <module>
(call)|         1|   0.00120878|   0.00120878|  0.00%|# /opt/anaconda3/lib/python3.7/multiprocessing/queues.py:10 <module>
(call)|         1|   0.00520658|   0.00520658|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/externals/loky/backend/queues.py:12 <module>
(call)|         1|  0.000173807|  0.000173807|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/externals/loky/backend/utils.py:1 <module>
(call)|         1|   0.00201941|   0.00201941|  0.00%|# /opt/anaconda3/lib/python3.7/concurrent/futures/process.py:44 <module>
(call)|         1|    0.0660453|    0.0660453|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/externals/loky/process_executor.py:56 <module>
(call)|         1|    0.0988765|    0.0988765|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/externals/loky/reusable_executor.py:6 <module>
(call)|         1|   0.00031352|   0.00031352|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/externals/loky/cloudpickle_wrapper.py:1 <module>
(call)|         1|     0.441881|     0.441881|  0.09%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/externals/loky/__init__.py:5 <module>
(call)|         1|  0.000391006|  0.000391006|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/externals/loky/backend/spawn.py:9 <module>
(call)|         1|    0.0270593|    0.0270593|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/externals/loky/backend/resource_tracker.py:42 <module>
(call)|         1|     0.624776|     0.624776|  0.13%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/_memmapping_reducer.py:3 <module>
(call)|         1|   0.00271344|   0.00271344|  0.00%|# /opt/anaconda3/lib/python3.7/multiprocessing/pool.py:10 <module>
(call)|         1|     0.687459|     0.687459|  0.14%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/pool.py:11 <module>
(call)|         1|  0.000380516|  0.000380516|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/executor.py:6 <module>
(call)|         1|     0.973018|     0.973018|  0.20%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/_parallel_backends.py:3 <module>
(call)|         1|     0.984538|     0.984538|  0.21%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/parallel.py:3 <module>
(call)|         1|      1.16215|      1.16215|  0.24%|# /opt/anaconda3/lib/python3.7/site-packages/joblib/__init__.py:91 <module>
(call)|         1|      1.19837|      1.19837|  0.25%|# /opt/anaconda3/lib/python3.7/site-packages/neptunecontrib/api/utils.py:16 <module>
(call)|         1|   5.8651e-05|   5.8651e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/neptunecontrib/api/video.py:16 <module>
(call)|         1|      1.22461|      1.22461|  0.26%|# /opt/anaconda3/lib/python3.7/site-packages/neptunecontrib/api/__init__.py:17 <module>
(call)|         1|      23.2275|      23.2275|  4.88%|# /home/jupyter/REPOS/spacetx-research/src/MODULES/utilities_neptune.py:1 <module>
(call)|         1|   0.00159287|   0.00159287|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/PIL/ImageColor.py:20 <module>
(call)|         1|   0.00598788|   0.00598788|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/PIL/ImageDraw.py:33 <module>
(call)|         1|  6.67572e-05|  6.67572e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/utils.py:1 <module>
(call)|         1|    0.0216076|    0.0216076|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/alexnet.py:1 <module>
(call)|         1|  0.000813961|  0.000813961|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/resnet.py:1 <module>
(call)|         1|  0.000604391|  0.000604391|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/vgg.py:1 <module>
(call)|         1|  0.000324249|  0.000324249|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/squeezenet.py:1 <module>
(call)|         1|    0.0026648|    0.0026648|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/inception.py:1 <module>
(call)|         1|  0.000424147|  0.000424147|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torch/utils/checkpoint.py:1 <module>
(call)|         1|    0.0260406|    0.0260406|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/densenet.py:1 <module>
(call)|         1|   0.00231385|   0.00231385|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/googlenet.py:1 <module>
(call)|         1|  0.000514269|  0.000514269|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/mobilenet.py:1 <module>
(call)|         1|  0.000663042|  0.000663042|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/mnasnet.py:1 <module>
(call)|         1|  0.000527382|  0.000527382|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/shufflenetv2.py:1 <module>
(call)|         1|  0.000339746|  0.000339746|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/_utils.py:1 <module>
(call)|         1|  0.000244856|  0.000244856|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/segmentation/_utils.py:1 <module>
(call)|         1|   0.00388861|   0.00388861|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/segmentation/deeplabv3.py:1 <module>
(call)|         1|  0.000325203|  0.000325203|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/segmentation/fcn.py:1 <module>
(call)|         1|    0.0149028|    0.0149028|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/segmentation/segmentation.py:1 <module>
(call)|         1|    0.0187519|    0.0187519|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/segmentation/__init__.py:1 <module>
(call)|         1|  0.000333786|  0.000333786|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/ops/boxes.py:1 <module>
(call)|         1|  0.000117779|  0.000117779|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/ops/new_empty_tensor.py:1 <module>
(call)|         1|  0.000439167|  0.000439167|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/ops/deform_conv.py:1 <module>
(call)|         1|  0.000124454|  0.000124454|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/ops/_utils.py:1 <module>
(call)|         1|    0.0044663|    0.0044663|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/ops/roi_align.py:1 <module>
(call)|         1|  0.000314474|  0.000314474|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/ops/roi_pool.py:1 <module>
(call)|         1|  0.000336885|  0.000336885|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/ops/ps_roi_align.py:1 <module>
(call)|         1|   0.00029397|   0.00029397|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/ops/ps_roi_pool.py:1 <module>
(call)|         1|     0.223396|     0.223396|  0.05%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/ops/poolers.py:2 <module>
(call)|         1|  0.000538588|  0.000538588|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/ops/feature_pyramid_network.py:1 <module>
(call)|         1|  5.22137e-05|  5.22137e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/ops/_register_onnx_ops.py:1 <module>
(call)|         1|    0.0106254|    0.0106254|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torch/onnx/utils.py:1 <module>
(call)|         1|    0.0412412|    0.0412412|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/torch/onnx/symbolic_helper.py:1 <module>
(call)|         1|    0.0961411|    0.0961411|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/torch/onnx/symbolic_opset9.py:1 <module>
(call)|         1|  0.000413418|  0.000413418|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torch/onnx/symbolic_opset7.py:1 <module>
(call)|         1|   0.00347614|   0.00347614|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torch/onnx/symbolic_opset8.py:1 <module>
(call)|         1|   0.00362015|   0.00362015|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torch/onnx/symbolic_opset10.py:1 <module>
(call)|         1|   0.00798678|   0.00798678|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torch/onnx/symbolic_opset11.py:1 <module>
(call)|         1|  0.000339031|  0.000339031|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torch/onnx/symbolic_opset12.py:1 <module>
(call)|         1|     0.134989|     0.134989|  0.03%|# /opt/anaconda3/lib/python3.7/site-packages/torch/onnx/symbolic_registry.py:1 <module>
(call)|         1|      0.70908|      0.70908|  0.15%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/ops/__init__.py:1 <module>
(call)|         1|  0.000874996|  0.000874996|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/ops/misc.py:1 <module>
(call)|         1|  0.000451803|  0.000451803|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/detection/generalized_rcnn.py:4 <module>
(call)|         1|        1.047|        1.047|  0.22%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/detection/_utils.py:1 <module>
(call)|         1|    0.0612824|    0.0612824|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/detection/image_list.py:2 <module>
(call)|         1|      1.15729|      1.15729|  0.24%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/detection/rpn.py:2 <module>
(call)|         1|      2.55943|      2.55943|  0.54%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/detection/roi_heads.py:1 <module>
(call)|         1|  0.000983477|  0.000983477|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/detection/transform.py:1 <module>
(call)|         1|  0.000838518|  0.000838518|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/detection/backbone_utils.py:1 <module>
(call)|         1|      4.45808|      4.45808|  0.94%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/detection/faster_rcnn.py:1 <module>
(call)|         1|  0.000834227|  0.000834227|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/detection/mask_rcnn.py:1 <module>
(call)|         1|  0.000750303|  0.000750303|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/detection/keypoint_rcnn.py:1 <module>
(call)|         1|      4.47097|      4.47097|  0.94%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/detection/__init__.py:1 <module>
(call)|         1|   0.00115776|   0.00115776|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/video/resnet.py:1 <module>
(call)|         1|   0.00521994|   0.00521994|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/video/__init__.py:1 <module>
(call)|         1|  9.98974e-05|  9.98974e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/quantization/utils.py:1 <module>
(call)|         1|   0.00380397|   0.00380397|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/quantization/mobilenet.py:1 <module>
(call)|         1|  0.000790834|  0.000790834|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/quantization/resnet.py:1 <module>
(call)|         1|   0.00067687|   0.00067687|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/quantization/googlenet.py:1 <module>
(call)|         1|   0.00134778|   0.00134778|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/quantization/inception.py:1 <module>
(call)|         1|  0.000659466|  0.000659466|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/quantization/shufflenetv2.py:1 <module>
(call)|         1|    0.0244639|    0.0244639|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/quantization/__init__.py:1 <module>
(call)|         1|      4.80306|      4.80306|  1.01%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/models/__init__.py:1 <module>
(call)|         1|  0.000277758|  0.000277758|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/vision.py:1 <module>
(call)|         1|  4.93526e-05|  4.93526e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torch/utils/model_zoo.py:2 <module>
(call)|         1|   0.00382185|   0.00382185|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/utils.py:1 <module>
(call)|         1|    0.0115292|    0.0115292|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/lsun.py:1 <module>
(call)|         1|  0.000459433|  0.000459433|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/folder.py:1 <module>
(call)|         1|  0.000337124|  0.000337124|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/coco.py:1 <module>
(call)|         1|  0.000731707|  0.000731707|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/cifar.py:1 <module>
(call)|         1|  0.000515699|  0.000515699|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/stl10.py:1 <module>
(call)|         1|   0.00171304|   0.00171304|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/mnist.py:1 <module>
(call)|         1|  0.000385523|  0.000385523|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/svhn.py:1 <module>
(call)|         1|  0.000795603|  0.000795603|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/phototour.py:1 <module>
(call)|         1|  0.000455856|  0.000455856|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/PIL/ImageOps.py:20 <module>
(call)|         1|   0.00266099|   0.00266099|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/PIL/ImageFilter.py:18 <module>
(call)|         1|  0.000243187|  0.000243187|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/PIL/ImageStat.py:24 <module>
(call)|         1|    0.0103354|    0.0103354|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/PIL/ImageEnhance.py:21 <module>
(call)|         1|    0.0297952|    0.0297952|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/transforms/functional.py:1 <module>
(call)|         1|    0.0459299|    0.0459299|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/transforms/transforms.py:1 <module>
(call)|         1|    0.0504224|    0.0504224|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/transforms/__init__.py:1 <module>
(call)|         1|    0.0556445|    0.0556445|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/fakedata.py:1 <module>
(call)|         1|  0.000350237|  0.000350237|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/semeion.py:1 <module>
(call)|         1|  0.000415325|  0.000415325|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/omniglot.py:1 <module>
(call)|         1|  0.000381947|  0.000381947|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/sbu.py:1 <module>
(call)|         1|    0.0301402|    0.0301402|  0.01%|# /opt/anaconda3/lib/python3.7/_markupbase.py:6 <module>
(call)|         1|     0.208678|     0.208678|  0.04%|# /opt/anaconda3/lib/python3.7/html/parser.py:1 <module>
(call)|         1|     0.212235|     0.212235|  0.04%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/flickr.py:1 <module>
(call)|         1|    0.0277035|    0.0277035|  0.01%|# /opt/anaconda3/lib/python3.7/xml/etree/ElementPath.py:59 <module>
(call)|         1|    0.0400002|    0.0400002|  0.01%|# /opt/anaconda3/lib/python3.7/xml/etree/ElementTree.py:34 <module>
(call)|         1|    0.0479245|    0.0479245|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/voc.py:1 <module>
(call)|         1|   0.00377822|   0.00377822|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/cityscapes.py:1 <module>
(call)|         1|  0.000589371|  0.000589371|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/imagenet.py:1 <module>
(call)|         1|  0.000521421|  0.000521421|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/caltech.py:1 <module>
(call)|         1|  0.000497818|  0.000497818|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/celeba.py:1 <module>
(call)|         1|  0.000589132|  0.000589132|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/sbd.py:1 <module>
(call)|         1|  0.000340939|  0.000340939|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/usps.py:1 <module>
(call)|         1|     0.138809|     0.138809|  0.03%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/io/_video_opt.py:2 <module>
(call)|         1|   0.00518227|   0.00518227|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/io/video.py:1 <module>
(call)|         1|     0.152389|     0.152389|  0.03%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/io/__init__.py:1 <module>
(call)|         1|     0.182977|     0.182977|  0.04%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/video_utils.py:1 <module>
(call)|         1|     0.186839|     0.186839|  0.04%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/kinetics.py:1 <module>
(call)|         1|  0.000477791|  0.000477791|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/hmdb51.py:1 <module>
(call)|         1|  0.000485182|  0.000485182|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/ucf101.py:1 <module>
(call)|         1|     0.609451|     0.609451|  0.13%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/datasets/__init__.py:1 <module>
(call)|         1|  5.50747e-05|  5.50747e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/utils.py:1 <module>
(call)|         1|     0.222604|     0.222604|  0.05%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/extension.py:1 <module>
(call)|         1|  0.000317097|  0.000317097|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/version.py:1 <module>
(call)|         1|      5.70981|      5.70981|  1.20%|# /opt/anaconda3/lib/python3.7/site-packages/torchvision/__init__.py:1 <module>
(call)|         1|  7.58171e-05|  7.58171e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/scipy/ndimage/_ni_support.py:31 <module>
(call)|         1|  0.000122309|  0.000122309|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/scipy/_lib/doccer.py:2 <module>
(call)|         1|    0.0331905|    0.0331905|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/scipy/ndimage/_ni_docstrings.py:1 <module>
(call)|         1|     0.154261|     0.154261|  0.03%|# /opt/anaconda3/lib/python3.7/site-packages/scipy/ndimage/filters.py:31 <module>
(call)|         1|  0.000670433|  0.000670433|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/scipy/ndimage/fourier.py:31 <module>
(call)|         1|    0.0172615|    0.0172615|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/scipy/ndimage/interpolation.py:31 <module>
(call)|         1|   0.00185776|   0.00185776|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/scipy/ndimage/morphology.py:31 <module>
(call)|         1|    0.0587924|    0.0587924|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/scipy/ndimage/measurements.py:31 <module>
(call)|         1|     0.338094|     0.338094|  0.07%|# /opt/anaconda3/lib/python3.7/site-packages/scipy/ndimage/__init__.py:119 <module>
(call)|         1|  4.74453e-05|  4.74453e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/_shared/_geometry.py:1 <module>
(call)|         1|    0.0760341|    0.0760341|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/draw/draw.py:1 <module>
(call)|         1|  0.000285864|  0.000285864|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/scipy/special/sf_error.py:1 <module>
(call)|         1|   0.00686502|   0.00686502|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/scipy/special/orthogonal.py:72 <module>
(call)|         1|     0.122009|     0.122009|  0.03%|# /opt/anaconda3/lib/python3.7/site-packages/scipy/special/_basic.py:5 <module>
(call)|         1|  0.000137568|  0.000137568|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/scipy/special/_logsumexp.py:1 <module>
(call)|         1|  0.000271082|  0.000271082|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/scipy/special/spfun_stats.py:33 <module>
(call)|         1|    0.0056076|    0.0056076|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/scipy/special/_ellip_harm.py:1 <module>
(call)|         1|  9.46522e-05|  9.46522e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/scipy/special/_lambertw.py:1 <module>
(call)|         1|  0.000104666|  0.000104666|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/scipy/special/_spherical_bessel.py:1 <module>
(call)|         1|     0.414395|     0.414395|  0.09%|# /opt/anaconda3/lib/python3.7/site-packages/scipy/special/__init__.py:629 <module>
(call)|         1|     0.439528|     0.439528|  0.09%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/draw/draw3d.py:1 <module>
(call)|         1|  0.000571728|  0.000571728|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/draw/_random_shapes.py:1 <module>
(call)|         1|   0.00025034|   0.00025034|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/draw/_polygon2mask.py:1 <module>
(call)|         1|  3.55244e-05|  3.55244e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/draw/draw_nd.py:1 <module>
(call)|         1|     0.586889|     0.586889|  0.12%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/draw/__init__.py:1 <module>
(call)|         1|     0.620845|     0.620845|  0.13%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/morphology/selem.py:1 <module>
(call)|         1|     0.634586|     0.634586|  0.13%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/morphology/misc.py:1 <module>
(call)|         1|       1.0694|       1.0694|  0.22%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/morphology/binary.py:3 <module>
(call)|         1|   0.00172162|   0.00172162|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/morphology/grey.py:3 <module>
(call)|         1|    0.0616388|    0.0616388|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/measure/_find_contours.py:1 <module>
(call)|         1|  0.000374079|  0.000374079|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/measure/_marching_cubes_lewiner_luts.py:6 <module>
(call)|         1|    0.0544622|    0.0544622|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/measure/_marching_cubes_lewiner.py:1 <module>
(call)|         1|    0.0426087|    0.0426087|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/measure/_marching_cubes_classic.py:1 <module>
(call)|         1|    0.0233943|    0.0233943|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/measure/_label.py:1 <module>
(call)|         1|   0.00932503|   0.00932503|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/measure/_moments.py:1 <module>
(call)|         1|    0.0719182|    0.0719182|  0.02%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/measure/_regionprops.py:1 <module>
(call)|         1|  4.00543e-05|  4.00543e-05|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/metrics/_contingency_table.py:1 <module>
(call)|         1|   0.00353765|   0.00353765|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/metrics/_adapted_rand_error.py:1 <module>
(call)|         1|   0.00019455|   0.00019455|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/metrics/_variation_of_information.py:1 <module>
(call)|         1|  0.000172377|  0.000172377|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/metrics/simple_metrics.py:1 <module>
(call)|         1|  0.000360012|  0.000360012|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/metrics/_structural_similarity.py:1 <module>
(call)|         1|    0.0228839|    0.0228839|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/metrics/__init__.py:1 <module>
(call)|         1|    0.0416186|    0.0416186|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/measure/simple_metrics.py:1 <module>
(call)|         1|  0.000131845|  0.000131845|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/skimage/measure/_structural_similarity.py:1 <module>
(call)|         1|   0.00499582|   0.00499582|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/scipy/signal/windows/windows.py:1 <module>
